"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote", 
"EOLS","Evolus, Inc.","16.1","440705364.4","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eols",
"EVOL","Evolving Systems, Inc.","0.86","10489060.52","n/a","1998","Technology","EDP Services","https://www.nasdaq.com/symbol/evol",
"EXAS","Exact Sciences Corporation","96.19","12421859248.2","n/a","2001","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/exas",
"FLAG","Exchange Traded Concepts Trust FLAG-Forensic Accounting Long-S","37.506","15002400","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/flag",
"ROBO","Exchange Traded Concepts Trust ROBO Global Robotics and Automa","37.86","174156000","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/robo",
"XELA","Exela Technologies, Inc.","3.03","454933153.65","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/xela",
"EXEL","Exelixis, Inc.","19.33","5833162991.48","n/a","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/exel",
"EXFO","EXFO Inc","4.23","100462157.37","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/exfo",
"EXLS","ExlService Holdings, Inc.","60.72","2085244539.84","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/exls",
"EXPI","eXp World Holdings, Inc.","11.37","701266625.88","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/expi",
"EXPE","Expedia Group, Inc.","116.26","17300381806.88","n/a","n/a","Consumer Services","Transportation Services","https://www.nasdaq.com/symbol/expe",
"EXPD","Expeditors International of Washington, Inc.","74.54","12820574535.08","n/a","n/a","Transportation","Oil Refining/Marketing","https://www.nasdaq.com/symbol/expd",
"EXPO","Exponent, Inc.","56.08","2910609874.56","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/expo",
"STAY","Extended Stay America, Inc.","17.94","3380118025.44","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/stay",
"XOG","Extraction Oil & Gas, Inc.","3.97","646511371.64","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/xog",
"EXTR","Extreme Networks, Inc.","6.07","720844725.63","n/a","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/extr",
"EYEG","Eyegate Pharmaceuticals, Inc.","0.25","11393934.25","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eyeg",
"EYEGW","Eyegate Pharmaceuticals, Inc.","0.0192","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eyegw",
"EYEN","Eyenovia, Inc.","5.18","62259186.64","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/eyen",
"EYPT","EyePoint Pharmaceuticals, Inc.","1.85","196295596.8","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/eypt",
"EZPW","EZCORP, Inc.","9.14","506769502.74","n/a","1991","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/ezpw",
"FFIV","F5 Networks, Inc.","140.22","8370465991.92","n/a","1999","Technology","Computer Communications Equipment","https://www.nasdaq.com/symbol/ffiv",
"FB","Facebook, Inc.","185.3","528936762780.8","n/a","2012","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/fb",
"FLMN","Falcon Minerals Corporation","7.85","673989342.75","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/flmn",
"FLMNW","Falcon Minerals Corporation","0.65","0","n/a","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/flmnw",
"DAVE","Famous Dave&#39;s of America, Inc.","4.15","38486705.75","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/dave",
"FANH","Fanhua Inc.","30.44","1099389973.68","36116622","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/fanh",
"FARM","Farmer Brothers Company","18.55","316093855","n/a","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/farm",
"FMAO","Farmers & Merchants Bancorp, Inc.","30.71","341070879.93","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fmao",
"FMNB","Farmers National Banc Corp.","14.33","398573989.48","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmnb",
"FAMI","FARMMI, INC.","2.2","26250400","n/a","2018","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/fami",
"FARO","FARO Technologies, Inc.","48.58","841350947.5","n/a","1997","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/faro",
"FAST","Fastenal Company","64.17","18372822191.91","n/a","1987","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/fast",
"FAT","FAT Brands Inc.","4.6001","54314986.1349","n/a","2017","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/fat",
"FATE","Fate Therapeutics, Inc.","18.74","1221582529.16","n/a","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/fate",
"FBSS","Fauquier Bankshares, Inc.","21.5996","81753060.4264","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbss",
"FNHC","FedNat Holding Company","14.89","191134010.89","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/fnhc",
"FENC","Fennec Pharmaceuticals Inc.","4.05","80578111.5","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/fenc",
"GSM","Ferroglobe PLC","1.82","307803281.24","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/gsm",
"FFBW","FFBW, Inc.","10.35","68777944.2","n/a","2017","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ffbw",
"FCSC","Fibrocell Science Inc.","1.99","19419080.68","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fcsc",
"FGEN","FibroGen, Inc","35.77","3084160153.06","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fgen",
"FDBC","Fidelity D & D Bancorp, Inc.","59.52","225043632","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fdbc",
"ONEQ","Fidelity Nasdaq Composite Index Tracking Stock","307.49","2047883400","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/oneq",
"LION","Fidelity Southern Corporation","28.69","793491121.59","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/lion",
"FDUS","Fidus Investment Corporation","16.36","400216626.84","n/a","2011","n/a","n/a","https://www.nasdaq.com/symbol/fdus",
"FDUSL","Fidus Investment Corporation","25.7786","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdusl",
"FDUSZ","Fidus Investment Corporation","25.4298","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdusz",
"FRGI","Fiesta Restaurant Group, Inc.","13.9","381585885.8","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/frgi",
"FITB","Fifth Third Bancorp","27.28","20034054090.16","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","27.97","503460000","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fitbi",
"FISI","Financial Institutions, Inc.","28","447557264","n/a","1999","Finance","Major Banks","https://www.nasdaq.com/symbol/fisi",
"FNSR","Finisar Corporation","21.56","2541996269.12","n/a","1999","Technology","Semiconductors","https://www.nasdaq.com/symbol/fnsr",
"FNJN","Finjan Holdings, Inc.","2.65","73167888.6","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/fnjn",
"FTAC","FinTech Acquisition Corp. III","9.78","433131750","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/ftac",
"FTACU","FinTech Acquisition Corp. III","10.5","0","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/ftacu",
"FTACW","FinTech Acquisition Corp. III","1.36","0","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/ftacw",
"FEYE","FireEye, Inc.","14.94","3035872809.72","n/a","2013","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/feye",
"FBNC","First Bancorp","36.55","1087232930.25","n/a","1987","Finance","Major Banks","https://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","25.89","281878721.28","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fnlc",
"FRBA","First Bank","11.27","211020020.96","n/a","2013","n/a","n/a","https://www.nasdaq.com/symbol/frba",
"BUSE","First Busey Corporation","25.63","1425659190.01","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","23.9","209152054.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fbiz",
"FCAP","First Capital, Inc.","50.95","171420969.3","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fcap",
"FCBP","First Choice Bancorp","21.41","250360554.07","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcbp",
"FCNCA","First Citizens BancShares, Inc.","442.97","5040247765.85","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcnca",
"FCBC","First Community Bankshares, Inc.","33.27","524229734.1","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","17.65","135286667.55","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fcco",
"FDEF","First Defiance Financial Corp.","28.61","564188313.09","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","24.1","2376590507.4","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffbc",
"FFIN","First Financial Bankshares, Inc.","60.91","4132808490.97","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","39.14","481038897.68","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","15.83","165346328.75","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","13.68","610412968.08","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","20.85","183629598.75","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fgbi",
"FHB","First Hawaiian, Inc.","26.86","3626422722.9","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/fhb",
"INBK","First Internet Bancorp","21.83","220067291.31","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/inbk",
"INBKL","First Internet Bancorp","25.8","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/inbkl",
"FIBK","First Interstate BancSystem, Inc.","39.18","2547147122.16","n/a","2010","Finance","Major Banks","https://www.nasdaq.com/symbol/fibk",
"FRME","First Merchants Corporation","35.53","1764772897.14","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/frme",
"FMBH","First Mid Bancshares, Inc.","34.6","577028628.8","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmbh",
"FMBI","First Midwest Bancorp, Inc.","20.28","2168008171.68","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fmbi",
"FXNC","First National Corporation","21.22","105325194.14","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/fxnc",
"FNWB","First Northwest Bancorp","16.1","176909714.1","n/a","2015","Finance","Banks","https://www.nasdaq.com/symbol/fnwb",
"FSFG","First Savings Financial Group, Inc.","58.235","136551524.46","n/a","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fsfg",
"FSLR","First Solar, Inc.","58.38","6150518940.3","n/a","2006","Technology","Semiconductors","https://www.nasdaq.com/symbol/fslr",
"FAAR","First Trust Alternative Absolute Return Strategy ETF","27.06","41943054.12","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/faar",
"FPA","First Trust Asia Pacific Ex-Japan AlphaDEX Fund","28.8","34560057.6","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fpa",
"BICK","First Trust BICK Index Fund","25.1","140560050.2","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/bick",
"FBZ","First Trust Brazil AlphaDEX Fund","13.1","118555026.2","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fbz",
"FTHI","First Trust BuyWrite Income ETF","21.97","66441695.97","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fthi",
"FCAL","First Trust California Municipal High income ETF","52.1352","26067704.2704","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcal",
"FCAN","First Trust Canada AlphaDEX Fund","22.8549","9142005.7098","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcan",
"FTCS","First Trust Capital Strength ETF","54.7","2250905109.4","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftcs",
"FCEF","First Trust CEF Income Opportunity ETF","21.48","35549400","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fcef",
"FCA","First Trust China AlphaDEX Fund","25.1696","10067890.3392","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fca",
"SKYY","First Trust Cloud Computing ETF","59.06","2241327118.12","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/skyy",
"RNDM","First Trust Developed International Equity Select ETF","49.72","22374099.44","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rndm",
"FDT","First Trust Developed Markets Ex-US AlphaDEX Fund","52.585","999220170","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdt",
"FDTS","First Trust Developed Markets ex-US Small Cap AlphaDEX Fund","35.8101","8952596.6202","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdts",
"FVC","First Trust Dorsey Wright Dynamic Focus 5 ETF","26.39","506688052.78","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fvc",
"FV","First Trust Dorsey Wright Focus 5 ETF","29.41","2430736558.82","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fv",
"IFV","First Trust Dorsey Wright International Focus 5 ETF","18.5","517075037","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ifv",
"DDIV","First Trust Dorsey Wright Momentum & Dividend ETF","24.7741","30967674.5482","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ddiv",
"DVOL","First Trust Dorsey Wright Momentum & Low Volatility ETF","21.089","35851342.178","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dvol",
"DVLU","First Trust Dorsey Wright Momentum & Value ETF","18.18","18180036.36","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dvlu",
"DWPP","First Trust Dorsey Wright People&#39;s Portfolio ETF","30.18","45270060.36","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dwpp",
"DALI","First Trust DorseyWright DALI 1 ETF","19.7206","66064049.4412","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dali",
"FDNI","First Trust Dow Jones International Internet ETF","21.89","5472543.78","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fdni",
"FEM","First Trust Emerging Markets AlphaDEX Fund","22.74","640131045.48","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fem",
"RNEM","First Trust Emerging Markets Equity Select ETF","48.8461","12211622.6922","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/rnem",
"FEMB","First Trust Emerging Markets Local Currency Bond ETF","37","98050074","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/femb",
"FEMS","First Trust Emerging Markets Small Cap AlphaDEX Fund","32.28","130734064.56","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fems",
"FTSM","First Trust Enhanced Short Maturity ETF","60.09","4362517415.16","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftsm",
"FEP","First Trust Europe AlphaDEX Fund","34.68","587826069.36","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fep",
"FEUZ","First Trust Eurozone AlphaDEX ETF","37.9714","53160035.9428","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/feuz",
"FGM","First Trust Germany AlphaDEX Fund","42.5105","155163410.021","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fgm",
"FTGC","First Trust Global Tactical Commodity Strategy Fund","18.37","163554245.58","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftgc",
"FTLB","First Trust Hedged BuyWrite Income ETF","21.79","8716043.58","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ftlb",
"HYLS","First Trust High Yield Long/Short ETF","48.04","1215412096.08","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hyls",
"FHK","First Trust Hong Kong AlphaDEX Fund","35.885","3588571.77","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/fhk",
"NFTY","First Trust India Nifty 50 Equal Weight ETF","34.475","3447568.95","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/nfty",
