Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange,CIK,SIC
TME,Tencent Music Entertainment Group,13.62,22241367970,,2018,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/tme,NYSE,1744676,4832
THC,Tenet Healthcare Corporation,22,2268896542,,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/thc,NYSE,70318,8062
TNC,Tennant Company,58.92,1070229891,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tnc,NYSE,97134,3580
TEN,Tenneco Inc.,10.83,618653645.6,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/ten,NYSE,1024725,3714
TVC,Tennessee Valley Authority,25.41,0,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/tvc,NYSE,1376986,4911
TVE,Tennessee Valley Authority,25.11,0,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/tve,NYSE,1376986,4911
TDC,Teradata Corporation,34.41,4029411000,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tdc,NYSE,816761,7372
TEX,Terex Corporation,28.13,2002856000,,,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/tex,NYSE,97216,3537
TX,Ternium S.A.,25.09,4925359616,,,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/tx,NYSE,1342874,3312
TRNO,Terreno Realty Corporation,45.49,2871689263,,2010,Finance,Real Estate,https://www.nasdaq.com/symbol/trno,NYSE,1476150,6500
TTI,"Tetra Technologies, Inc.",1.82,228608882.3,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tti,NYSE,844965,1311
TEVA,Teva Pharmaceutical Industries Limited,10.87,11875088854,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/teva,NYSE,818686,2834
TPL,Texas Pacific Land Trust,783.56,6077413595,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tpl,NYSE,97517,6792
TGH,Textainer Group Holdings Limited,9.54,547616644.6,,2007,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/tgh,NYSE,1413159,7359
TXT,Textron Inc.,47.56,11070173133,,,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/txt,NYSE,217346,3720
AES,The AES Corporation,16.5,10951496375,,,Basic Industries,Electric Utilities: Central,https://www.nasdaq.com/symbol/aes,NYSE,874761,4991
BX,The Blackstone Group L.P.,40.65,48630607551,,2007,Finance,Investment Managers,https://www.nasdaq.com/symbol/bx,NYSE,1393818,6282
CEE,"The Central and Eastern Europe Fund, Inc.",24.98,170928947.4,,,,,https://www.nasdaq.com/symbol/cee,NYSE,,
SCHW,The Charles Schwab Corporation,43.25,57739156377,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/schw,NYSE,316709,6211
SCHW^C,The Charles Schwab Corporation,26.17,0,,,,,https://www.nasdaq.com/symbol/schw^c,NYSE,,
SCHW^D,The Charles Schwab Corporation,26.1,0,,,,,https://www.nasdaq.com/symbol/schw^d,NYSE,,
COO,"The Cooper Companies, Inc.",291.22,14378736177,,,Health Care,Ophthalmic Goods,https://www.nasdaq.com/symbol/coo,NYSE,711404,3851
GRX,The Gabelli Healthcare & Wellness Trust,10.34,191973050.1,,,,,https://www.nasdaq.com/symbol/grx,NYSE,1391437,
GRX^A,The Gabelli Healthcare & Wellness Trust,25.8971,0,,,,,https://www.nasdaq.com/symbol/grx^a,NYSE,,
GRX^B,The Gabelli Healthcare & Wellness Trust,26.003,0,,,,,https://www.nasdaq.com/symbol/grx^b,NYSE,,
GDL,The GDL Fund,9.24,151341507.2,,2007,,,https://www.nasdaq.com/symbol/gdl,NYSE,,
GDL^C,The GDL Fund,50.71,0,,,,,https://www.nasdaq.com/symbol/gdl^c,NYSE,,
THG,"The Hanover Insurance Group, Inc.",121.59,4948858908,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/thg,NYSE,944695,6331
THGA,"The Hanover Insurance Group, Inc.",25.73,0,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/thga,NYSE,944695,6331
MSG,The Madison Square Garden Company,298.39,7089301799,,2015,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/msg,NYSE,1636519,7990
RUBI,"The Rubicon Project, Inc.",5.79,299785182.3,,2014,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/rubi,NYSE,1595974,7370
TRV,"The Travelers Companies, Inc.",147.94,38746700587,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/trv,NYSE,86312,6331
VAM,The Vivaldi Opportunities Fund,14.2608,80056594.52,,2018,,,https://www.nasdaq.com/symbol/vam,NYSE,,
TMO,Thermo Fisher Scientific Inc,271.8,1.08715E+11,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tmo,NYSE,97745,3829
THR,"Thermon Group Holdings, Inc.",23.58,768766596.3,,2011,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/thr,NYSE,1489096,3620
TPRE,Third Point Reinsurance Ltd.,10.62,1001973232,,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/tpre,NYSE,1576018,6331
TSLF,THL Credit Senior Loan Fund,15.63,115958813.7,,2013,,,https://www.nasdaq.com/symbol/tslf,NYSE,1583001,
TCRW,"THL Credit, Inc.",25.65,0,,2018,,,https://www.nasdaq.com/symbol/tcrw,NYSE,1464963,
TCRZ,"THL Credit, Inc.",25.36,0,,2015,,,https://www.nasdaq.com/symbol/tcrz,NYSE,1464963,
TRI,Thomson Reuters Corp,64.91,32474683698,,,Consumer Services,Publishing,https://www.nasdaq.com/symbol/tri,NYSE,1075124,2741
THO,"Thor Industries, Inc.",56.72,3123200189,,,Consumer Non-Durables,Homebuilding,https://www.nasdaq.com/symbol/tho,NYSE,730263,3716
TDW,Tidewater Inc.,22.54,845571397.9,,2017,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/tdw,NYSE,98222,4400
TDW.WS.A,Tidewater Inc.,,0,,,,,https://www.nasdaq.com/symbol/tdw.ws.a,NYSE,,
TDW.WS.B,Tidewater Inc.,,0,,,,,https://www.nasdaq.com/symbol/tdw.ws.b,NYSE,,
TIER,"TIER REIT, Inc.",27.09,1504051022,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/tier,NYSE,1176373,6798
TIF,Tiffany & Co.,93.65,11370875958,,1987,Consumer Services,Consumer Specialties,https://www.nasdaq.com/symbol/tif,NYSE,98246,5944
TLYS,"Tilly&#39;s, Inc.",10.51,310280749.8,,2012,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/tlys,NYSE,1524025,5600
TSU,TIM Participacoes S.A.,13.28,6428179113,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tsu,NYSE,1066116,4813
TKR,Timken Company (The),44.46,3384280173,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/tkr,NYSE,98362,3562
TMST,TimkenSteel Corporation,7.72,345592817.5,,2014,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/tmst,NYSE,1598428,3312
TWI,"Titan International, Inc.",4.48,268801657.6,,,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/twi,NYSE,899751,3312
TJX,"TJX Companies, Inc. (The)",51.62,62705349884,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/tjx,NYSE,109198,5651
TOL,"Toll Brothers, Inc.",36.31,5299081400,,,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/tol,NYSE,794170,1531
TR,"Tootsie Roll Industries, Inc.",40.06,1579095095,,,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/tr,NYSE,98677,2060
BLD,TopBuild Corp.,79.7,2743612645,,2015,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/bld,NYSE,1633931,1700
TMK,Torchmark Corporation,87.19,9585714375,,,Finance,Life Insurance,https://www.nasdaq.com/symbol/tmk,NYSE,320335,6311
TMK^C,Torchmark Corporation,26.85,0,,,,,https://www.nasdaq.com/symbol/tmk^c,NYSE,,
TTC,Toro Company (The),65.94,6996918128,,,Capital Goods,Tools/Hardware,https://www.nasdaq.com/symbol/ttc,NYSE,737758,3524
TD,Toronto Dominion Bank (The),56.64,1.03523E+11,,,Finance,Commercial Banks,https://www.nasdaq.com/symbol/td,NYSE,947263,6029
SHLL,Tortoise Acquisition Corp.,9.69,282232364.4,,2019,Finance,Business Services,https://www.nasdaq.com/symbol/shll,NYSE,1759631,6770
SHLL.U,Tortoise Acquisition Corp.,,0,,2019,,,https://www.nasdaq.com/symbol/shll.u,NYSE,1759631,6770
SHLL.WS,Tortoise Acquisition Corp.,,0,,,,,https://www.nasdaq.com/symbol/shll.ws,NYSE,1759631,6770
NDP,"Tortoise Energy Independence Fund, Inc.",8.05,118599498.9,,2012,,,https://www.nasdaq.com/symbol/ndp,NYSE,1547158,
TYG,Tortoise Energy Infrastructure Corporation,22.5,1206788715,,2004,,,https://www.nasdaq.com/symbol/tyg,NYSE,1268533,
TEAF,Tortoise Essential Assets Income Term Fund,18.6,241986000,,2019,,,https://www.nasdaq.com/symbol/teaf,NYSE,1704299,
NTG,"Tortoise Midstream Energy Fund, Inc.",13.68,864690597.4,,2010,,,https://www.nasdaq.com/symbol/ntg,NYSE,1057693,3443
TTP,"Tortoise Pipeline & Energy Fund, Inc.",14.47,144937496.1,,2011,,,https://www.nasdaq.com/symbol/ttp,NYSE,1526329,
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",18.51,914012842.1,,2009,,,https://www.nasdaq.com/symbol/tpz,NYSE,,
TOT,Total S.A.,53.42,1.39401E+11,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tot,NYSE,879764,1311
TSS,"Total System Services, Inc.",113.45,20074197077,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/tss,NYSE,721683,7389
TOWR,"Tower International, Inc.",18.42,381086314.5,,2010,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/towr,NYSE,1485469,3714
TSQ,"Townsquare Media, Inc.",5.5,104290004.5,,2014,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/tsq,NYSE,1499832,4832
TM,Toyota Motor Corp Ltd Ord,118.55,1.67893E+11,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/tm,NYSE,1094517,3711
TPGH,TPG Pace Holdings Corp.,10.35,582187500,,2017,Finance,Business Services,https://www.nasdaq.com/symbol/tpgh,NYSE,1698991,6770
TPGH.U,TPG Pace Holdings Corp.,,0,,2017,,,https://www.nasdaq.com/symbol/tpgh.u,NYSE,1698991,6770
TPGH.WS,TPG Pace Holdings Corp.,,0,,,,,https://www.nasdaq.com/symbol/tpgh.ws,NYSE,1698991,6770
TRTX,"TPG RE Finance Trust, Inc.",19.76,1463452790,,2017,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/trtx,NYSE,1630472,6798
TSLX,"TPG Specialty Lending, Inc.",19.84,1310056548,,2014,,,https://www.nasdaq.com/symbol/tslx,NYSE,1508655,
TAC,TransAlta Corporation,6.48,1844460506,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/tac,NYSE,1144800,4911
TCI,"Transcontinental Realty Investors, Inc.",27.81,242441100.3,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/tci,NYSE,733590,6798
TDG,Transdigm Group Incorporated,445.9,23712923653,,2006,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/tdg,NYSE,1260221,3728
RIG,Transocean Ltd.,6.75,4128512949,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rig,NYSE,1451505,1381
TGS,Transportadora De Gas Sa Ord B,12.78,357840000,,,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/tgs,NYSE,930689,
TRU,TransUnion,65.37,12243801000,,2015,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/tru,NYSE,1552033,7320
TVPT,Travelport Worldwide Limited,15.13,1914293520,,2014,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/tvpt,NYSE,1424755,4700
TREC,Trecora Resources,9.81,242177802.3,,,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/trec,NYSE,7039,2911
TG,Tredegar Corporation,15.85,528620514.2,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/tg,NYSE,850429,3350
THS,"Treehouse Foods, Inc.",55.37,3108408180,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ths,NYSE,1320695,2030
TREX,"Trex Company, Inc.",65.5,3831873206,,,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/trex,NYSE,1069878,2400
TY,Tri Continental Corporation,26.42,1422806088,,,,,https://www.nasdaq.com/symbol/ty,NYSE,99614,
TY^,Tri Continental Corporation,53.12,0,,,Consumer Services,Miscellaneous,https://www.nasdaq.com/symbol/ty^,NYSE,99614,
TPH,"TRI Pointe Group, Inc.",13.19,1875751839,,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/tph,NYSE,1561680,1531
TRCO,Tribune Media Company,46.07,4066272079,,2014,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/trco,NYSE,726513,4833
TRNE,Trine Acquisition Corp.,9.72,364682250,,2019,Finance,Business Services,https://www.nasdaq.com/symbol/trne,NYSE,1754820,6770
TRNE.U,Trine Acquisition Corp.,,0,,2019,,,https://www.nasdaq.com/symbol/trne.u,NYSE,1754820,6770
TRNE.WS,Trine Acquisition Corp.,,0,,,,,https://www.nasdaq.com/symbol/trne.ws,NYSE,1754820,6770
TNET,"TriNet Group, Inc.",62.33,4362575493,,2014,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/tnet,NYSE,937098,7389
TRN,"Trinity Industries, Inc.",20.49,2660375948,,,Capital Goods,Railroads,https://www.nasdaq.com/symbol/trn,NYSE,99780,3743
TSE,Trinseo S.A.,39.09,1596088676,,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/tse,NYSE,1519061,2821
TPVG,TriplePoint Venture Growth BDC Corp.,14.18,351946437.2,,2014,,,https://www.nasdaq.com/symbol/tpvg,NYSE,1580345,
TPVY,TriplePoint Venture Growth BDC Corp.,25.42,0,,2017,,,https://www.nasdaq.com/symbol/tpvy,NYSE,1580345,
GTS,Triple-S Management Corporation,25.77,595467879.6,,2007,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/gts,NYSE,1171662,6321
TRTN,Triton International Limited,30.24,2293780054,,2016,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/trtn,NYSE,1660734,7359
TRTN^A,Triton International Limited,26.15,0,,,,,https://www.nasdaq.com/symbol/trtn^a,NYSE,,
TGI,"Triumph Group, Inc.",21.03,1049497103,,1996,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/tgi,NYSE,1021162,3720
TROX,Tronox Holdings plc,10.88,1624584867,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/trox,NYSE,1530804,2810
TBI,"TrueBlue, Inc.",22.4,899420659.2,,,Technology,Professional Services,https://www.nasdaq.com/symbol/tbi,NYSE,768899,7363
TNP,Tsakos Energy Navigation Ltd,3.12,273326492.4,,2002,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/tnp,NYSE,1166663,4412
TNP^B,Tsakos Energy Navigation Ltd,25.17,0,,,,,https://www.nasdaq.com/symbol/tnp^b,NYSE,1166663,4412
TNP^C,Tsakos Energy Navigation Ltd,25.286,0,,,,,https://www.nasdaq.com/symbol/tnp^c,NYSE,1166663,4412
TNP^D,Tsakos Energy Navigation Ltd,20.778,0,,,,,https://www.nasdaq.com/symbol/tnp^d,NYSE,1166663,4412
TNP^E,Tsakos Energy Navigation Ltd,21.07,0,,,,,https://www.nasdaq.com/symbol/tnp^e,NYSE,1166663,4412
TNP^F,Tsakos Energy Navigation Ltd,21.57,0,,,,,https://www.nasdaq.com/symbol/tnp^f,NYSE,1166663,4412
TUFN,Tufin Software Technologies Ltd.,21.52,698033501.5,,2019,Technology,EDP Services,https://www.nasdaq.com/symbol/tufn,NYSE,1757399,7373
TUP,Tupperware Brands Corporation,20.86,1016581060,,,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/tup,NYSE,1008654,3089
TKC,Turkcell Iletisim Hizmetleri AS,4.73,4146442484,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tkc,NYSE,1071321,4813
TPB,"Turning Point Brands, Inc.",50.44,988089840.4,,2016,Consumer Non-Durables,Tobacco,https://www.nasdaq.com/symbol/tpb,NYSE,1290677,2100
TRQ,Turquoise Hill Resources Ltd.,1.16,2334284784,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/trq,NYSE,1158041,1000
TPC,Tutor Perini Corporation,15.29,767255640.3,,,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,https://www.nasdaq.com/symbol/tpc,NYSE,77543,1540
TWLO,Twilio Inc.,133.9,16907109791,,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/twlo,NYSE,1447669,7372
TRWH,"Twin River Worldwide Holdings, Inc.",31.09,1277394364,,2019,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/trwh,NYSE,1747079,7011
TWTR,"Twitter, Inc.",37.41,28754497083,,2013,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/twtr,NYSE,1418091,7370
TWO,Two Harbors Investments Corp,12.91,3522276315,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/two,NYSE,1465740,6798
TWO^A,Two Harbors Investments Corp,26.61,0,,,,,https://www.nasdaq.com/symbol/two^a,NYSE,,
TWO^B,Two Harbors Investments Corp,25.36,0,,,,,https://www.nasdaq.com/symbol/two^b,NYSE,,
TWO^C,Two Harbors Investments Corp,24.97,0,,,,,https://www.nasdaq.com/symbol/two^c,NYSE,,
TWO^D,Two Harbors Investments Corp,25.243,0,,,,,https://www.nasdaq.com/symbol/two^d,NYSE,,
TWO^E,Two Harbors Investments Corp,24.63,0,,,,,https://www.nasdaq.com/symbol/two^e,NYSE,,
TYL,"Tyler Technologies, Inc.",215.45,8260688025,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tyl,NYSE,860731,7372
TSN,"Tyson Foods, Inc.",81.46,29717784201,,,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/tsn,NYSE,100493,2015
USB,U.S. Bancorp,51.33,81720558475,,,Finance,Major Banks,https://www.nasdaq.com/symbol/usb,NYSE,36104,6021
USB^A,U.S. Bancorp,790,0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/usb^a,NYSE,1142147,
USB^H,U.S. Bancorp,19.44,0,,,,,https://www.nasdaq.com/symbol/usb^h,NYSE,1142147,
USB^M,U.S. Bancorp,26.91,0,,,,,https://www.nasdaq.com/symbol/usb^m,NYSE,1142147,
USB^O,U.S. Bancorp,25.14,0,,,,,https://www.nasdaq.com/symbol/usb^o,NYSE,1142147,
USB^P,U.S. Bancorp,26.14,0,,,,,https://www.nasdaq.com/symbol/usb^p,NYSE,1142147,
USPH,"U.S. Physical Therapy, Inc.",114,1454764488,,1992,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/usph,NYSE,885978,8000
SLCA,"U.S. Silica Holdings, Inc.",10.95,805410189.9,,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/slca,NYSE,1524741,1400
USX,"U.S. Xpress Enterprises, Inc.",5.92,287775711,,2018,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/usx,NYSE,923571,4213
UBER,"Uber Technologies, Inc.",41.51,69841486767,,2019,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/uber,NYSE,1543151,7372
UBS,UBS AG,11.91,45960203822,,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/ubs,NYSE,1610520,6021
UDR,"UDR, Inc.",45.31,12768123022,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/udr,NYSE,74208,6798
UGI,UGI Corporation,53.24,9273541466,,,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/ugi,NYSE,884614,4932
UGP,Ultrapar Participacoes S.A.,4.86,10556210570,,,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/ugp,NYSE,1094972,4924
UMH,"UMH Properties, Inc.",13.39,529050027.1,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/umh,NYSE,752642,6798
UMH^B,"UMH Properties, Inc.",25.8144,0,,,,,https://www.nasdaq.com/symbol/umh^b,NYSE,752642,6798
UMH^C,"UMH Properties, Inc.",24.7979,0,,,,,https://www.nasdaq.com/symbol/umh^c,NYSE,752642,6798
UMH^D,"UMH Properties, Inc.",23.83,0,,,,,https://www.nasdaq.com/symbol/umh^d,NYSE,752642,6798
UA,"Under Armour, Inc.",20.91,9430659728,,2016,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ua,NYSE,1336917,2300
UAA,"Under Armour, Inc.",23.54,10616821138,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/uaa,NYSE,1336917,2300
UFI,"Unifi, Inc.",19.63,361654050.9,,,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/ufi,NYSE,100726,2200
UNF,Unifirst Corporation,158.61,3023551025,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/unf,NYSE,717954,7200
UN,Unilever NV,61.23,1.59899E+11,,,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/un,NYSE,110390,2840
UL,Unilever PLC,61.94,1.62794E+11,,,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ul,NYSE,217410,2840
UNP,Union Pacific Corporation,172.17,1.21868E+11,,,Transportation,Railroads,https://www.nasdaq.com/symbol/unp,NYSE,100885,4011
UIS,Unisys Corporation,9.79,506802669.8,,,Technology,EDP Services,https://www.nasdaq.com/symbol/uis,NYSE,746838,7373
UNT,Unit Corporation,10.04,556898589.5,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/unt,NYSE,798949,1311
UMC,United Microelectronics Corporation,2.02,4851360761,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/umc,NYSE,1033767,3674
UNFI,"United Natural Foods, Inc.",11.52,585445178.9,,2019,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/unfi,NYSE,1020859,5141
UPS,"United Parcel Service, Inc.",95.85,66857956528,,1999,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/ups,NYSE,1090727,4210
URI,"United Rentals, Inc.",118.54,9320101051,,1997,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/uri,NYSE,1067701,7359
USM,United States Cellular Corporation,46.15,2462019430,,1988,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/usm,NYSE,821130,4812
UZA,United States Cellular Corporation,25.36,0,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/uza,NYSE,821130,4812
