"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote", 
"SITC^A","SITE Centers Corp.","25.2104","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sitc^a",
"SITC^J","SITE Centers Corp.","25","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sitc^j",
"SITC^K","SITE Centers Corp.","24.99","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sitc^k",
"SITE","SiteOne Landscape Supply, Inc.","65.41","$2.68B","2016","Consumer Non-Durables","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/site",
"SIX","Six Flags Entertainment Corporation New","52.34","$4.41B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/six",
"SJW","SJW Group","62.8","$1.79B","n/a","Public Utilities","Water Supply","https://www.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Co., Ltd.","23.94","$15.5B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/skm",
"SKX","Skechers U.S.A., Inc.","28.07","$4.42B","1999","Consumer Non-Durables","Shoe Manufacturing","https://www.nasdaq.com/symbol/skx",
"SKY","Skyline Champion Corporation","20.98","$1.19B","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/sky",
"SLG","SL Green Realty Corp","86.09","$7.26B","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/slg",
"SLG^I","SL Green Realty Corp","25.69","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/slg^i",
"SM","SM Energy Company","14.58","$1.64B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/sm",
"SFS","Smart","6.54","$500.24M","2014","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/sfs",
"SMAR","Smartsheet Inc.","40.57","$3B","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/smar",
"SNN","Smith & Nephew SNATS, Inc.","41.81","$18.29B","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/snn",
"SNAP","Snap Inc.","11.19","$15B","2017","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/snap",
"SNA","Snap-On Incorporated","155.92","$8.64B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sna",
"IPOA","Social Capital Hedosophia Holdings Corp.","10.3","$888.38M","2017","Finance","Business Services","https://www.nasdaq.com/symbol/ipoa",
"IPOA.U","Social Capital Hedosophia Holdings Corp.","n/a","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/ipoa.u",
"IPOA.WS","Social Capital Hedosophia Holdings Corp.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ipoa.ws",
"SQM","Sociedad Quimica y Minera S.A.","32.7","$8.61B","1993","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/sqm",
"SOGO","Sogou Inc.","4.7","$1.84B","2017","Technology","EDP Services","https://www.nasdaq.com/symbol/sogo",
"SOI","Solaris Oilfield Infrastructure, Inc.","16.93","$805.66M","2017","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/soi",
"SWI","SolarWinds Corporation","19.16","$5.94B","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/swi",
"SAH","Sonic Automotive, Inc.","18.55","$799.15M","1997","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/sah",
"SON","Sonoco Products Company","62.24","$6.23B","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/son",
"SNE","Sony Corp Ord","52.2","$65.29B","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/sne",
"BID","Sotheby&#39;s","37.21","$1.73B","1988","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/bid",
"SOR","Source Capital, Inc.","36","$306.36M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sor",
"SJI","South Jersey Industries, Inc.","33.11","$3.06B","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/sji",
"SJIU","South Jersey Industries, Inc.","52.94","n/a","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/sjiu",
"SCE^G","Southern California Edison Company","21.26","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^g",
"SCE^H","Southern California Edison Company","24.21","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^h",
"SCE^J","Southern California Edison Company","23.1","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^j",
"SCE^K","Southern California Edison Company","23.31","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^k",
"SCE^L","Southern California Edison Company","21.25","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sce^l",
"SO","Southern Company (The)","54.08","$56.26B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/so",
"SOJA","Southern Company (The)","25.96","n/a","2015","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/soja",
"SOJB","Southern Company (The)","25.43","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/sojb",
"SOJC","Southern Company (The)","25.41","n/a","2017","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/sojc",
"SCCO","Southern Copper Corporation","34.31","$26.52B","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/scco",
"LUV","Southwest Airlines Company","52.01","$28.24B","n/a","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/luv",
"SWX","Southwest Gas Holdings, Inc.","84.39","$4.51B","n/a","Public Utilities","Oil & Gas Production","https://www.nasdaq.com/symbol/swx",
"SWN","Southwestern Energy Company","3.8","$2.06B","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/swn",
"SPAQ","Spartan Energy Acquisition Corp","9.9","$683.1M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/spaq",
"SPAQ.U","Spartan Energy Acquisition Corp","n/a","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/spaq.u",
"SPAQ.WS","Spartan Energy Acquisition Corp","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/spaq.ws",
"SPE","Special Opportunities Fund Inc.","13.39","$113.83M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/spe",
"SPE^B","Special Opportunities Fund Inc.","25.16","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/spe^b",
"SPB           ","Spectrum Brands Holdings, Inc.","64.78","$3.19B","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/spb",
"TRK","Speedway Motorsports, Inc.","18.56","$757.94M","1995","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/trk",
"SR","Spire Inc.","85.75","$4.35B","n/a","Public Utilities","Oil/Gas Transmission","https://www.nasdaq.com/symbol/sr",
"SPR","Spirit Aerosystems Holdings, Inc.","82.54","$8.72B","2006","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/spr",
"SAVE","Spirit Airlines, Inc.","47.03","$3.22B","n/a","Transportation","Air Freight/Delivery Services","https://www.nasdaq.com/symbol/save",
"SMTA","Spirit MTA REIT","6.86","$296.08M","2018","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/smta",
"SRC","Spirit Realty Capital, Inc.","42.74","$4.22B","2013","Consumer Services","Building operators","https://www.nasdaq.com/symbol/src",
"SRC^A","Spirit Realty Capital, Inc.","24.68","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/src^a",
"SPOT","Spotify Technology S.A.","131.52","$23.76B","2018","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/spot",
"SRLP","Sprague Resources LP","18.39","$418.08M","2013","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/srlp",
"S","Sprint Corporation","6.95","$28.34B","2013","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/s",
"SPXC","SPX Corporation","30","$1.32B","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/spxc",
"FLOW","SPX FLOW, Inc.","34.6","$1.47B","2015","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/flow",
"SQ","Square, Inc.","64.39","$27.23B","2015","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/sq",
"JOE","St. Joe Company (The)","16.65","$1B","n/a","Consumer Services","Homebuilding","https://www.nasdaq.com/symbol/joe",
"STAG","Stag Industrial, Inc.","29.24","$3.67B","2011","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/stag",
"STAG^C","Stag Industrial, Inc.","26.5208","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/stag^c",
"SSI","Stage Stores, Inc.","1.07","$32.27M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/ssi",
"SMP","Standard Motor Products, Inc.","46.28","$1.03B","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/smp",
"SXI","Standex International Corporation","68.91","$871.79M","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sxi",
"SWJ","Stanley Black & Decker, Inc.","25.38","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swj",
"SWK","Stanley Black & Decker, Inc.","135.12","$20.48B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swk",
"SWP","Stanley Black & Decker, Inc.","98","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swp",
"STN","Stantec Inc","24.67","$2.75B","n/a","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/stn",
"SGU","Star Group, L.P.","9.88","$494.79M","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/sgu",
"SRT","StarTek, Inc.","8.35","$314.49M","1997","Technology","Professional Services","https://www.nasdaq.com/symbol/srt",
"STWD","STARWOOD PROPERTY TRUST, INC.","22.57","$6.33B","2009","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/stwd",
"STT","State Street Corporation","59.85","$22.33B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stt",
"STT^C","State Street Corporation","25.22","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/stt^c",
"STT^D","State Street Corporation","26.6799","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/stt^d",
"STT^E","State Street Corporation","25.67","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/stt^e",
"STT^G","State Street Corporation","26.16","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/stt^g",
"SPLP","Steel Partners Holdings LP","14","$349.42M","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/splp",
"SPLP^A","Steel Partners Holdings LP","21.77","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/splp^a",
"SCS","Steelcase Inc.","16.94","$1.99B","1998","Consumer Durables","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/scs",
"SCA","Stellus Capital Investment Corporation","25.4164","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sca",
"SCM","Stellus Capital Investment Corporation","14.15","$267.52M","2012","n/a","n/a","https://www.nasdaq.com/symbol/scm",
"SCL","Stepan Company","86.75","$1.96B","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/scl",
"STE","STERIS plc","134.76","$11.39B","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/ste",
"STL","Sterling Bancorp","20.66","$4.33B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stl",
"STL^A","Sterling Bancorp","26.77","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/stl^a",
"STC","Stewart Information Services Corporation","43.27","$1.03B","n/a","Finance","Specialty Insurers","https://www.nasdaq.com/symbol/stc",
"SF","Stifel Financial Corporation","57.56","$4.07B","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/sf",
"SF^A","Stifel Financial Corporation","26.23","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/sf^a",
"SF^B","Stifel Financial Corporation","26.24","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sf^b",
"SFB","Stifel Financial Corporation","24.94","n/a","2017","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/sfb",
"STM","STMicroelectronics N.V.","15.56","$13.89B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/stm",
"EDF","Stone Harbor Emerging Markets Income Fund","13.1979","$213.69M","2010","n/a","n/a","https://www.nasdaq.com/symbol/edf",
"EDI","Stone Harbor Emerging Markets Total Income Fund","12.75","$123.73M","2012","n/a","n/a","https://www.nasdaq.com/symbol/edi",
"STON","StoneMor Partners L.P.","2.61","$99.93M","2004","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ston",
"SRI","Stoneridge, Inc.","27.41","$786.52M","1997","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sri",
"STOR","STORE Capital Corporation","33.77","$7.67B","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/stor",
"GJH","STRATS Trust","9.6","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjh",
"GJO","STRATS Trust","23.044","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjo",
"GJS","STRATS Trust","20.07","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjs",
"SYK","Stryker Corporation","184.31","$68.9B","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/syk",
"MSC","Studio City International Holdings Limited","18.01","$595.7M","2018","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/msc",
"RGR","Sturm, Ruger & Company, Inc.","51.57","$900.31M","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/rgr",
"SPH","Suburban Propane Partners, L.P.","23.23","$1.43B","1996","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/sph",
"SMFG","Sumitomo Mitsui Financial Group Inc","6.98","$48.71B","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/smfg",
"INN","Summit Hotel Properties, Inc.","11.94","$1.25B","2011","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/inn",
"INN^D","Summit Hotel Properties, Inc.","25.16","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/inn^d",
"INN^E","Summit Hotel Properties, Inc.","23.58","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/inn^e",
"SUM","Summit Materials, Inc.","17.33","$1.94B","2015","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/sum",
"SMLP","Summit Midstream Partners, LP","8.06","$666.52M","2012","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/smlp",
"SUI","Sun Communities, Inc.","123.23","$10.66B","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/sui",
"SLF","Sun Life Financial Inc.","39.56","$23.87B","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/slf",
"SXCP","SunCoke Energy Partners, L.P.","11.26","$520.52M","2013","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/sxcp",
"SXC","SunCoke Energy, Inc.","7.91","$514.95M","2011","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/sxc",
"SU","Suncor Energy  Inc.","32.32","$50.77B","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/su",
"STG","Sunlands Technology Group","2.8","$480.55M","2018","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/stg",
"SUN","Sunoco LP","30.35","$2.51B","2012","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/sun",
"SHO","Sunstone Hotel Investors, Inc.","14.16","$3.24B","2004","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/sho",
"SHO^E","Sunstone Hotel Investors, Inc.","26.64","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sho^e",
"SHO^F","Sunstone Hotel Investors, Inc.","25.74","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sho^f",
"STI","SunTrust Banks, Inc.","62.36","$27.68B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sti",
"STI^A","SunTrust Banks, Inc.","21.67","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/sti^a",
"SPN","Superior Energy Services, Inc.","2.19","$341.55M","n/a","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/spn",
"SUP","Superior Industries International, Inc.","4.62","$116.03M","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sup",
"SUZ","Suzano S.A.","17.83","$12.03B","2018","Basic Industries","Paper","https://www.nasdaq.com/symbol/suz",
"SWZ","Swiss Helvetia Fund, Inc. (The)","7.49","$99.37M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/swz",
"SWCH","Switch, Inc.","12.49","$3.07B","2017","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/swch",
"SYF","Synchrony Financial","35","$24.13B","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/syf",
"SNX","Synnex Corporation","95.47","$4.89B","2003","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/snx",
"SNV","Synovus Financial Corp.","34.51","$5.44B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/snv",
"SNV^D","Synovus Financial Corp.","26.5","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/snv^d",
