Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange,CIK
JRO,Nuveen Floating Rate Income Opportuntiy Fund,9.77,396087699.86,,2004,,,https://www.nasdaq.com/symbol/jro,NYSE,
NKG,Nuveen Georgia Quality Municipal Income Fund,12.33,128229681.96,,2002,,,https://www.nasdaq.com/symbol/nkg,NYSE,0001177219
JGH,Nuveen Global High Income Fund,15.43,357627173.99,,2014,,,https://www.nasdaq.com/symbol/jgh,NYSE,0001615905
JHY,Nuveen High Income 2020 Target Term Fund,10.05,158585834.25,,2015,,,https://www.nasdaq.com/symbol/jhy,NYSE,0001639457
JHAA,Nuveen High Income 2023 Target Term Fund,10,70000000,,2018,,,https://www.nasdaq.com/symbol/jhaa,NYSE,0001753217
JHD,Nuveen High Income December 2019 Target Term Fund,9.9,267934887,,2016,,,https://www.nasdaq.com/symbol/jhd,NYSE,0001666735
JHB,Nuveen High Income November 2021 Target Term Fund,9.86,550894429.56,,2016,,,https://www.nasdaq.com/symbol/jhb,NYSE,0001647933
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,14.22,90296033.04,,1992,,,https://www.nasdaq.com/symbol/nxc,NYSE,0000885732
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,13.7531,53979473.4245,,1992,,,https://www.nasdaq.com/symbol/nxn,NYSE,0000885731
NID,Nuveen Intermediate Duration Municipal Term Fund,13.46,631404023.6,,2012,,,https://www.nasdaq.com/symbol/nid,NYSE,0001557915
NMY,Nuveen Maryland Quality Municipal Income Fund,12.69,296465848.47,,1993,,,https://www.nasdaq.com/symbol/nmy,NYSE,0000897424
NMT,Nuveen Massachusetts Municipal Income Fund,12.74,119095558.4,,,,,https://www.nasdaq.com/symbol/nmt,NYSE,
NUM,Nuveen Michigan Quality Municipal Income Fund,13.39,270838016.93,,1991,,,https://www.nasdaq.com/symbol/num,NYSE,0000878198
NMS,Nuveen Minnesota Quality Municipal Income Fund,13.55,78351330.3,,2014,,,https://www.nasdaq.com/symbol/nms,NYSE,0001607997
NOM,Nuveen Missouri Quality Municipal Income Fund,13.6,31885553.6,,1993,,,https://www.nasdaq.com/symbol/nom,NYSE,0000899782
JLS,Nuveen Mortgage Opportunity Term Fund,23.14,367671321.16,,2009,,,https://www.nasdaq.com/symbol/jls,NYSE,0001472215
JMM,Nuveen Multi-Market Income Fund,7.24,68507421.24,,,,,https://www.nasdaq.com/symbol/jmm,NYSE,0000838131
NHA,Nuveen Municipal 2021 Target Term Fund,9.56,82433117.16,,2016,,,https://www.nasdaq.com/symbol/nha,NYSE,0001655544
NZF,Nuveen Municipal Credit Income Fund,15.64,2222849169.84,,2007,,,https://www.nasdaq.com/symbol/nzf,NYSE,0001137887
NMZ,Nuveen Municipal High Income Opportunity Fund,13.75,881085356.25,,2003,,,https://www.nasdaq.com/symbol/nmz,NYSE,0001266585
NMI,"Nuveen Municipal Income Fund, Inc.",11.04,96449105.28,,1988,,,https://www.nasdaq.com/symbol/nmi,NYSE,
NJV,Nuveen New Jersey Municipal Value Fund,13.95,21355441.2,,,,,https://www.nasdaq.com/symbol/njv,NYSE,0001454980
NXJ,Nuveen New Jersey Quality Municipal Income Fund,13.98,586227589.92,,2001,,,https://www.nasdaq.com/symbol/nxj,NYSE,0001087786
NRK,Nuveen New York AMT-Free Quality Municipal,13.04,1137548364.16,,2002,,,https://www.nasdaq.com/symbol/nrk,NYSE,0001195739
NYV,Nuveen New York Municipal Value Fund 2,14.457,33968340.684,,2009,,,https://www.nasdaq.com/symbol/nyv,NYSE,0001454981
NNY,"Nuveen New York Municipal Value Fund, Inc.",10.02,152490933.12,,1988,,,https://www.nasdaq.com/symbol/nny,NYSE,
NAN,Nuveen New York Quality Municipal Income Fund,13.54,417727035.28,,1999,,,https://www.nasdaq.com/symbol/nan,NYSE,0001074769
NNC,Nuveen North Carolina Quality Municipal Income Fd,13.01,213604776.07,,1993,,,https://www.nasdaq.com/symbol/nnc,NYSE,
NUO,Nuveen Ohio Quality Municipal Income Fund,15.11,276769190.05,,1991,,,https://www.nasdaq.com/symbol/nuo,NYSE,0000878200
NPN,Nuveen Pennsylvania Municipal Value Fund,13.7871,16807495.1454,,2009,,,https://www.nasdaq.com/symbol/npn,NYSE,0001454978
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,13.44,502432103.04,,1991,,,https://www.nasdaq.com/symbol/nqp,NYSE,0000870780
JPC,Nuveen Preferred & Income Opportunities Fund,9.56,987859168.44,,2003,,,https://www.nasdaq.com/symbol/jpc,NYSE,0001679033
JPS,Nuveen Preferred & Income Securities Fund,9.24,1882925980.32,,2002,,,https://www.nasdaq.com/symbol/jps,NYSE,0001176433
JPT,Nuveen Preferred and Income 2022 Term Fund,23.3,159173926.7,,2017,,,https://www.nasdaq.com/symbol/jpt,NYSE,
JPI,Nuveen Preferred and Income Term Fund,23.1,525693814.8,,2012,,,https://www.nasdaq.com/symbol/jpi,NYSE,
NAD,Nuveen Quality Municipal Income Fund,13.72,2769579115.24,,1999,,,https://www.nasdaq.com/symbol/nad,NYSE,0001083839
JRI,Nuveen Real Asset Income and Growth Fund,16.25,446374158.75,,2012,,,https://www.nasdaq.com/symbol/jri,NYSE,
JRS,Nuveen Real Estate Fund,10.435,301492934.885,,2001,,,https://www.nasdaq.com/symbol/jrs,NYSE,
BXMX,Nuveen S&P 500 Buy-Write Income Fund,13.04,1352481755.04,,,,,https://www.nasdaq.com/symbol/bxmx,NYSE,0001298699
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,15.61,258020203.21,,,,,https://www.nasdaq.com/symbol/spxx,NYSE,0001298699
NIM,Nuveen Select Maturities Municipal Fund,10.3,128187238.9,,1992,,,https://www.nasdaq.com/symbol/nim,NYSE,0000890119
NXP,Nuveen Select Tax Free Income Portfolio,15.08,249880274.8,,1992,,,https://www.nasdaq.com/symbol/nxp,NYSE,0000883618
NXQ,Nuveen Select Tax Free Income Portfolio II,14.26,252597747.02,,1992,,,https://www.nasdaq.com/symbol/nxq,NYSE,
NXR,Nuveen Select Tax Free Income Portfolio III,15.28,199336156.8,,1992,,,https://www.nasdaq.com/symbol/nxr,NYSE,
NSL,Nuveen Senior Income Fund,5.9,227807684.8,,1999,,,https://www.nasdaq.com/symbol/nsl,NYSE,0001093428
JSD,Nuveen Short Duration Credit Opportunities Fund,15.59,157391152.32,,2011,,,https://www.nasdaq.com/symbol/jsd,NYSE,0001509253
NBB,Nuveen Taxable Municipal Income Fund,21.07,557554023.95,,2010,,,https://www.nasdaq.com/symbol/nbb,NYSE,0001478888
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,16,231749440,,,,,https://www.nasdaq.com/symbol/jtd,NYSE,0001397173
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,11.5,159285315.5,,2004,,,https://www.nasdaq.com/symbol/jta,NYSE,
NTX,Nuveen Texas Quality Municipal Income Fund,13.59,135337509.9,,1991,,,https://www.nasdaq.com/symbol/ntx,NYSE,0000878201
NPV,Nuveen Virginia Quality Municipal Income Fund,12.92,231697551.24,,1993,,,https://www.nasdaq.com/symbol/npv,NYSE,0000897421
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,13.17,172489386.48,,2013,,,https://www.nasdaq.com/symbol/niq,NYSE,
JMT,Nuven Mortgage Opportunity Term Fund 2,22.5114,109767995.1198,,,,,https://www.nasdaq.com/symbol/jmt,NYSE,
NVT,nVent Electric plc,24.01,4193650346.55,,2018,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/nvt,NYSE,0001720635
NVR,"NVR, Inc.",3272.72,11755858966.72,,,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/nvr,NYSE,0000906163
OAK,"Oaktree Capital Group, LLC",48.69,7773783612.39,,2012,Finance,Investment Managers,https://www.nasdaq.com/symbol/oak,NYSE,0001403528
OAK^A,"Oaktree Capital Group, LLC",25.7589,0,,,,,https://www.nasdaq.com/symbol/oak^a,NYSE,0001403528
OAK^B,"Oaktree Capital Group, LLC",25.64,0,,,,,https://www.nasdaq.com/symbol/oak^b,NYSE,0001403528
OSLE,Oaktree Specialty Lending Corporation,25.27,0,,,,,https://www.nasdaq.com/symbol/osle,NYSE,
OMP,Oasis Midstream Partners LP,20.97,708685260.12,,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/omp,NYSE,0001652133
OAS,Oasis Petroleum Inc.,5.01,1613476852.68,,2010,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/oas,NYSE,0001486159
OBE,Obsidian Energy Ltd.,0.26,132825130.62,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/obe,NYSE,0001334388
OXY,Occidental Petroleum Corporation,53.47,39996644478.54,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/oxy,NYSE,0000797468
OII,"Oceaneering International, Inc.",16.79,1661006140.21,,,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/oii,NYSE,0000073756
OZM,Och-Ziff Capital Management Group LLC,19.01,946676879.89,,2007,Finance,Investment Managers,https://www.nasdaq.com/symbol/ozm,NYSE,0001403256
OCN,Ocwen Financial Corporation,1.7,228545637,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ocn,NYSE,0000873860
OFG,OFG Bancorp,19.48,999897315.88,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ofg,NYSE,0001030469
OFG^A,OFG Bancorp,25.2077,0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/ofg^a,NYSE,0001030469
OFG^B,OFG Bancorp,25.15,0,,,,,https://www.nasdaq.com/symbol/ofg^b,NYSE,0001030469
OFG^D,OFG Bancorp,25.58,0,,,,,https://www.nasdaq.com/symbol/ofg^d,NYSE,0001030469
OGE,OGE Energy Corp,42.93,8593499913.93,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/oge,NYSE,0001021635
OIBR.C,Oi S.A.,,0,,2014,,,https://www.nasdaq.com/symbol/oibr.c,NYSE,0001160846
OIS,"Oil States International, Inc.",16.87,1019640749.68,,2001,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/ois,NYSE,0001121484
ODC,Oil-Dri Corporation Of America,29.44,222660608,,,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/odc,NYSE,0000074046
ORI,Old Republic International Corporation,22.56,6834561227.04,,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ori,NYSE,0000074260
OLN,Olin Corporation,21.1,3478536948.1,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/oln,NYSE,0000074303
OHI,"Omega Healthcare Investors, Inc.",36.37,7802299381.67,,1992,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ohi,NYSE,0000888491
OMC,Omnicom Group Inc.,78.81,17351409344.1,,,Technology,Advertising,https://www.nasdaq.com/symbol/omc,NYSE,0000029989
OMN,OMNOVA Solutions Inc.,6.11,274001844.09,,,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/omn,NYSE,0001090061
ONDK,"On Deck Capital, Inc.",4.4,334042526.4,,2014,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/ondk,NYSE,0001420811
OGS,"ONE Gas, Inc.",89.14,4696486554.76,,2014,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/ogs,NYSE,0001587732
OLP,"One Liberty Properties, Inc.",29.32,577167219.96,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/olp,NYSE,0000712770
OMAD,One Madison Corporation,10.13,417862500,,2018,Capital Goods,Containers/Packaging,https://www.nasdaq.com/symbol/omad,NYSE,0001712463
OMAD.U,One Madison Corporation,,0,,2018,,,https://www.nasdaq.com/symbol/omad.u,NYSE,
OMAD.WS,One Madison Corporation,,0,,,,,https://www.nasdaq.com/symbol/omad.ws,NYSE,
OMF,"OneMain Holdings, Inc.",31.5,4286954668.5,,2013,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/omf,NYSE,0001584207
OKE,"ONEOK, Inc.",65.66,27101573142.56,,,Public Utilities,Oil & Gas Production,https://www.nasdaq.com/symbol/oke,NYSE,0001039684
ONE,OneSmart International Education Group Limited,7.33,1184074067.76,,2018,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/one,NYSE,0001722380
OOMA,"Ooma, Inc.",11.87,244825883.87,,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/ooma,NYSE,0001327688
OPY,"Oppenheimer Holdings, Inc.",25.93,337691109.26,,,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/opy,NYSE,0000791963
ORCL,Oracle Corporation,52.77,180349601580,,1986,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/orcl,NYSE,0001341439
ORAN,Orange,15.57,41296430764.44,,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/oran,NYSE,0001038143
ORC,"Orchid Island Capital, Inc.",6.55,349723933.85,,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/orc,NYSE,0001518621
OEC,Orion Engineered Carbons S.A,17.87,1063595559.26,,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/oec,NYSE,0001609804
ORN,"Orion Group Holdings, Inc.",1.96,56978452.44,,,Basic Industries,Military/Government/Technical,https://www.nasdaq.com/symbol/orn,NYSE,0001402829
IX,Orix Corp Ads,71.15,18214690220.85,,,Finance,Diversified Financial Services,https://www.nasdaq.com/symbol/ix,NYSE,0001070304
ORA,"Ormat Technologies, Inc.",59.34,3011629673.34,,2004,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ora,NYSE,0001296445
OSK,Oshkosh Corporation,75.64,5288411596.88,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/osk,NYSE,0000775158
OR,Osisko Gold Royalties Ltd,9.84,1526856268.8,,2016,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/or,NYSE,0001627272
OUT,OUTFRONT Media Inc.,25.09,3553615250.25,,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/out,NYSE,0001579877
OSG,"Overseas Shipholding Group, Inc.",1.69,144144749.19,,2015,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/osg,NYSE,0000075208
OMI,"Owens & Minor, Inc.",3.48,219017227.8,,,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/omi,NYSE,0000075252
OC,Owens Corning Inc,49.92,5419791137.28,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/oc,NYSE,0001370946
OI,"Owens-Illinois, Inc.",16.84,2614082630.4,,,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/oi,NYSE,0000812074
OXM,"Oxford Industries, Inc.",74.3,1264633626.3,,,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/oxm,NYSE,0000075288
ROYT,Pacific Coast Oil Trust,2.15,82953789.7,,2012,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/royt,NYSE,0001538822
PACD,Pacific Drilling S.A.,14.74,1105839020,,2018,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pacd,NYSE,0001517342
PCG,Pacific Gas & Electric Co.,18.83,9965072542.46,,,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/pcg,NYSE,0001004980
PKG,Packaging Corporation of America,91.01,8599898120.91,,2000,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/pkg,NYSE,0000075677
PD,"PagerDuty, Inc.",53.21,3916845992.48,,2019,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/pd,NYSE,0001568100
PAGS,PagSeguro Digital Ltd.,32.08,10518644634,,2018,Technology,EDP Services,https://www.nasdaq.com/symbol/pags,NYSE,0001712807
PANW,"Palo Alto Networks, Inc.",216.26,20526744364.72,,2012,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/panw,NYSE,0001327567
PAM,Pampa Energia S.A.,26.02,1899876320,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/pam,NYSE,0001469395
PHX,Panhandle Royalty Company,13.69,226819219.29,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/phx,NYSE,0000315131
PARR,"Par Pacific Holdings, Inc.",19.5,966230343,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/parr,NYSE,0000821483
PAR,PAR Technology Corporation,27.04,439471601.92,,,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/par,NYSE,0000708821
PGRE,"Paramount Group, Inc.",14.45,3388207071.1,,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pgre,NYSE,0001605607
PKE,Park Electrochemical Corporation,16.12,330333506.36,,,Technology,Electrical Products,https://www.nasdaq.com/symbol/pke,NYSE,0000076267
PK,Park Hotels & Resorts Inc.,29.19,5884047487.71,,2016,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/pk,NYSE,0001617406
PKD,Parker Drilling Company,19.13,287805857.07,,2019,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pkd,NYSE,0000076321
PH,Parker-Hannifin Corporation,158.3,20307577711.9,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/ph,NYSE,0000076334
PE,"Parsley Energy, Inc.",18.4,5826401013.6,,2014,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pe,NYSE,0001594466
PSN,Parsons Corporation,32.08,3100767178.48,,2019,Technology,EDP Services,https://www.nasdaq.com/symbol/psn,NYSE,0000275880
PRE^F,PartnerRe Ltd.,25.06,0,,,,,https://www.nasdaq.com/symbol/pre^f,NYSE,
PRE^G,PartnerRe Ltd.,26.29,0,,,,,https://www.nasdaq.com/symbol/pre^g,NYSE,
PRE^H,PartnerRe Ltd.,26.43,0,,,,,https://www.nasdaq.com/symbol/pre^h,NYSE,
PRE^I,PartnerRe Ltd.,25.57,0,,,,,https://www.nasdaq.com/symbol/pre^i,NYSE,
PRTY,Party City Holdco Inc.,8.36,784084324.76,,2015,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/prty,NYSE,0001592058
PAYC,"Paycom Software, Inc.",208.23,12182994860.85,,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/payc,NYSE,0001590955
PBF,PBF Energy Inc.,28.68,3437311364.88,,2012,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/pbf,NYSE,0001534504
PBFX,PBF Logistics LP,20.55,1274127721.95,,2014,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/pbfx,NYSE,0001582568
BTU,Peabody Energy Corporation,25,2675000000,,2017,Energy,Coal Mining,https://www.nasdaq.com/symbol/btu,NYSE,0001064728
PSO,"Pearson, Plc",10.18,7954805280.26,,,Consumer Services,Books,https://www.nasdaq.com/symbol/pso,NYSE,0000938323
PEB,Pebblebrook Hotel Trust,29.31,3828874245.27,,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/peb,NYSE,0001474098
PEB^C,Pebblebrook Hotel Trust,25.43,0,,,,,https://www.nasdaq.com/symbol/peb^c,NYSE,0001474098
PEB^D,Pebblebrook Hotel Trust,26.29,0,,,,,https://www.nasdaq.com/symbol/peb^d,NYSE,0001474098
PEB^E,Pebblebrook Hotel Trust,25.21,0,,,,,https://www.nasdaq.com/symbol/peb^e,NYSE,0001474098
PEB^F,Pebblebrook Hotel Trust,25.42,0,,,,,https://www.nasdaq.com/symbol/peb^f,NYSE,0001474098
PBA,Pembina Pipeline Corp.,35.95,18345367577.15,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pba,NYSE,0001546066
PEI,Pennsylvania Real Estate Investment Trust,6.9,533947357.5,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pei,NYSE,0000077281
PEI^B,Pennsylvania Real Estate Investment Trust,23.1965,0,,,,,https://www.nasdaq.com/symbol/pei^b,NYSE,0000077281
PEI^C,Pennsylvania Real Estate Investment Trust,22.85,0,,,,,https://www.nasdaq.com/symbol/pei^c,NYSE,0000077281
PEI^D,Pennsylvania Real Estate Investment Trust,22.5841,0,,,,,https://www.nasdaq.com/symbol/pei^d,NYSE,0000077281
PFSI,"PennyMac Financial Services, Inc.",22.88,1791912247.84,,2013,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/pfsi,NYSE,0001745916
PMT,PennyMac Mortgage Investment Trust,21.42,1636754357.7,,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/pmt,NYSE,0001464423
PMT^A,PennyMac Mortgage Investment Trust,25.89,0,,,,,https://www.nasdaq.com/symbol/pmt^a,NYSE,0001464423
PMT^B,PennyMac Mortgage Investment Trust,25.67,0,,,,,https://www.nasdaq.com/symbol/pmt^b,NYSE,0001464423
PAG,"Penske Automotive Group, Inc.",44.17,3694887152.53,,,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/pag,NYSE,0001019849
PNR,Pentair plc.,36.25,6231082825,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/pnr,NYSE,0000077360
PEN,"Penumbra, Inc.",138.53,4812185459.41,,2015,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/pen,NYSE,0001321732
PFGC,Performance Food Group Company,40.11,4218967221.42,,2015,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/pfgc,NYSE,0001618673
PKI,"PerkinElmer, Inc.",86.36,9578920882.76,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/pki,NYSE,0000031791
PBT,Permian Basin Royalty Trust,6,279652776,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pbt,NYSE,0000319654
PVL,Permianville Royalty Trust,2.95,97350000,,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pvl,NYSE,0001520048
PRT,PermRock Royalty Trust,8.82,107301756.24,,2018,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/prt,NYSE,0001724009
PRGO,Perrigo Company,47.35,6439188765.25,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/prgo,NYSE,0001585364
PRSP,Perspecta Inc.,22.29,3645047991.42,,1998,Technology,EDP Services,https://www.nasdaq.com/symbol/prsp,NYSE,0001724670
PTR,PetroChina Company Limited,57.36,104980832866.08,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ptr,NYSE,0001108329
PBR,Petroleo Brasileiro S.A.- Petrobras,14.1,91963703356.5,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/pbr,NYSE,0001119639
PBR.A,Petroleo Brasileiro S.A.- Petrobras,,0,,,,,https://www.nasdaq.com/symbol/pbr.a,NYSE,
PFE,"Pfizer, Inc.",41.95,233239029520.5,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/pfe,NYSE,0000078003
GHY,"PGIM Global High Yield Fund, Inc.",13.97,571706589.63,,2012,,,https://www.nasdaq.com/symbol/ghy,NYSE,0001554697
ISD,"PGIM High Yield Bond Fund, Inc.",14.27,474573451.48,,2012,,,https://www.nasdaq.com/symbol/isd,NYSE,0001534880
PGTI,"PGT Innovations, Inc.",15.56,907882634.28,,2006,Capital Goods,Building Products,https://www.nasdaq.com/symbol/pgti,NYSE,0001354327
PM,Philip Morris International Inc,84.64,131683149923.04,,,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/pm,NYSE,0001413329
PSX,Phillips 66,82.94,37617533708.04,,,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/psx,NYSE,0001534701
