"","Symbol","Name","LastSale","MarketCap","ADR.TSO","IPOyear","Sector","Industry","Summary.Quote","X.x","X.y","finance_site","website","description","keywords"
"2038","PRTA","Prothena Corporation plc","9.53",379909266.33,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/prta",NA,2057,"https://finance.yahoo.com/quote/PRTA","http://www.prothena.com",NA,NA
"2039","PRTH","Priority Technology Holdings, Inc.","6",402082422,"n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/prth",NA,2042,"https://finance.yahoo.com/quote/PRTH","http://www.prth.com",NA,NA
"2040","PRTK","Paratek Pharmaceuticals, Inc. ","4.55",147492695.35,"n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/prtk",NA,1926,"https://finance.yahoo.com/quote/PRTK","http://paratekpharma.com",NA,NA
"2041","PRTO","Proteon Therapeutics, Inc.","0.376",7364108.144,"n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/prto",NA,2055,"https://finance.yahoo.com/quote/PRTO","http://www.proteontherapeutics.com",NA,NA
"2042","PRTS","U.S. Auto Parts Network, Inc.","0.9796",34796245.2316,"n/a","2007","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/prts",NA,2614,"https://finance.yahoo.com/quote/PRTS","http://www.usautoparts.net","US AutoParts.net offers the best Replacement Parts, Auto Body Parts, Car Parts, Performance Parts and Car Accessories at the most affordable prices","replacement parts, auto body parts, car accessories, etc."
"2043","PRVB","Provention Bio, Inc.","3.9",145710091.8,"n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/prvb",NA,2058,"https://finance.yahoo.com/quote/PRVB","http://www.proventionbio.com","Provention Bio, Inc. is a clinical-stage biopharmaceutical company developing novel therapeutics aimed at intercepting and preventing immune-mediated diseases.",NA
"2044","PS","Pluralsight, Inc.","33.83",3223302203.49,"n/a","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/ps",NA,2008,"https://finance.yahoo.com/quote/PS","http://www.pluralsight.com","The technology learning platform that provides web development, IT certification and ondemand training that helps your career and your business move forward with the right technology and the right skills. Thousands of online courses for popular programming languages, developer tools and more!",NA
"2045","PSDO","Presidio, Inc.","14.07",1164423773.1,"n/a","2017","Technology","Retail: Computer Software & Peripheral Equipment","https://www.nasdaq.com/symbol/psdo",NA,2034,"https://finance.yahoo.com/quote/PSDO","http://www.presidio.com","Presidio is the premier provider of digital transformation solutions built on agile secure infrastructure deployed in a multi-cloud world with business analytics.",NA
"2046","PSEC","Prospect Capital Corporation","6.78",2488040809.38,"n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/psec",NA,2051,"https://finance.yahoo.com/quote/PSEC","http://www.prospectstreet.com",NA,"Dividend, BDC, Business development company, Yield, Middle-market, Credit, Private debt, Direct , lending, Sponsor finance, First lien, Second lien, Mezzanine, Senior debt, Subordinated debt, Bridge loan, Growth capital, Acquisition, Acquisition financing, Recapitalization, REIT, Real estate, Apartment, Multi-family , CLO, Structured credit, Loan, Leveraged loan, Syndicated loan, Energy, Oil and gas, Oilfield services, Online lending, Peer-to-peer, P2P, Securitization, One-stop, Buyout, Unitranche, Financials, Specialty finance, Commercial finance, Consumer finance, Revolver, Non-traded, UCITS, Interval fund, High yield, UIT, Unit investment trust, LSE"
"2047","PSMT","PriceSmart, Inc.","53.91",1646649790.02,"n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/psmt",NA,2036,"https://finance.yahoo.com/quote/PSMT","http://www.pricesmart.com",NA,NA
"2048","PSTI","Pluristem Therapeutics, Inc.","0.6401",95879424.2596,"n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/psti",NA,2009,"https://finance.yahoo.com/quote/PSTI","http://www.pluristem.com",NA,NA
"2049","PT","Pintec Technology Holdings Limited","7.53",31686767.1,"4208070","2018","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/pt",NA,2001,"https://finance.yahoo.com/quote/PT","http://www.pintec.com","At PINTEC, we are dedicated to helping institutional customers embrace intelligence, enhance value and stay competitive by wrapping sophisticated financial inputs into end-to-end solutions embedded in their products and services.","科技金融, FINTECH, 金融解决方案, Financial Solutions, 流量变现, 消费分期, 智能运营, 智能信贷, 财富管理, 人工智能, 区块链, 大数据"
"2050","PTC","PTC Inc.","86.84",9990233385.6,"n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/ptc",NA,2063,"https://finance.yahoo.com/quote/PTC","http://www.ptc.com","Increase operational efficiency, while transforming how products are created and serviced. Learn how PTC is changing the game in digital transformation.",NA
"2051","PTCT","PTC Therapeutics, Inc.","38.93",2274723851.97,"n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ptct",NA,2064,"https://finance.yahoo.com/quote/PTCT","http://www.ptcbio.com",NA,NA
"2052","PTE","PolarityTE, Inc.","7.66",192325564.16,"n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/pte",NA,2014,"https://finance.yahoo.com/quote/PTE","http://www.polarityte.com","At PolarityTE, our revolutionary platform is being developed to induce cell and tissue polarity, creating uniquely functional tissue to mirror natural development in the human body.","Revolutionize Biomedical Technology"
"2053","PTEN","Patterson-UTI Energy, Inc.","12.44",2594274845.36,"n/a","1993","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pten",NA,1939,"https://finance.yahoo.com/quote/PTEN","http://www.patenergy.com",NA,NA
"2054","PTGX","Protagonist Therapeutics, Inc.","10.81",252911116.73,"n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ptgx",NA,2052,"https://finance.yahoo.com/quote/PTGX","http://www.protagonist-inc.com",NA,NA
"2055","PTI","Proteostasis Therapeutics, Inc.","1.13",57742216.91,"n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pti",NA,2056,"https://finance.yahoo.com/quote/PTI","http://www.proteostasis.com","Proteostasis Therapeutics, Inc. is an innovative biopharmaceutical company committed to the discovery and development of novel therapeutics that treat diseases caused by an imbalance in the proteostasis network, a set of pathways that control protein biosynthesis, folding, trafficking and clearance.","Proteostasis Therapeutics,Proteostasis,Proteostasis Network,PTI,Cystic fibrosis,CF,Cystic fibrosis pipeline,CF pipeline"
"2056","PTLA","Portola Pharmaceuticals, Inc.","29.55",2012641162.2,"n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ptla",NA,2018,"https://finance.yahoo.com/quote/PTLA","http://www.portola.com","Developing and commercializing therapies that advance patient care in thrombosis and other hematologic diseases.",NA
"2057","PTNR","Partner Communications Company Ltd.","5.01",26964516.39,"5382139","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/ptnr",NA,1932,"https://finance.yahoo.com/quote/PTNR","http://www.partner.co.il","https://www.partner.co.il/globalassets/global/partnerlogo.png","https://www.partner.co.il/globalassets/global/partnerlogo.png"
"2058","PTSI","P.A.M. Transportation Services, Inc.","56.01",331406129.1,"n/a","1986","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/ptsi",NA,1911,"https://finance.yahoo.com/quote/PTSI","http://www.pamtransport.com",NA,NA
"2059","PTVCA","Protective Insurance Corporation","16.2",238013866.8,"n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ptvca",NA,2053,"https://finance.yahoo.com/quote/PTVCA","http://www.protectiveinsurance.com","Protective Insurance understands your business like no other insurance company. We offer worry-free solutions so you can focus on driving your company forward.","Protective Insurance understands your business like no other insurance company. We offer worry-free solutions so you can focus on driving your company forward."
"2060","PTVCB","Protective Insurance Corporation","16.48",242127686.72,"n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/ptvcb",NA,2054,"https://finance.yahoo.com/quote/PTVCB","http://www.protectiveinsurance.com","Protective Insurance understands your business like no other insurance company. We offer worry-free solutions so you can focus on driving your company forward.","Protective Insurance understands your business like no other insurance company. We offer worry-free solutions so you can focus on driving your company forward."
"2061","PULM","Pulmatrix, Inc.","1.02",18655408.32,"n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/pulm",NA,2066,"https://finance.yahoo.com/quote/PULM","http://pulmatrix.com",NA,NA
"2062","PUYI","Puyi Inc.","6.1",26182883.6,"4292276","2019","Finance","Investment Managers","https://www.nasdaq.com/symbol/puyi",NA,2071,"https://finance.yahoo.com/quote/PUYI","http://www.puyiwm.com","普益财富由资深行业人士组建，以深入的数据和研究为基础，以资产配置为核心,秉承长期投资、稳健增值的财富管理理念，致力于为中产阶层提供安全、便捷、灵活的理财服务。普益财富旗下拥有金融信息科技平台普益投，及基金销售平台普益基金,为客户提供专业的综合金融管理服务。","理财,互联网理财,投资理财,理财APP,基金理财,基金理财平台,普益财富"
"2063","PVAC","Penn Virginia Corporation","38.22",577338554.52,"n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/pvac",NA,1963,"https://finance.yahoo.com/quote/PVAC","http://www.pennvirginia.com",NA,NA
"2064","PVBC","Provident Bancorp, Inc.","23.13",222642880.47,"n/a","2015","Finance","Savings Institutions","https://www.nasdaq.com/symbol/pvbc",NA,2059,"https://finance.yahoo.com/quote/PVBC","http://www.theprovidentbank.com","",""
"2065","PWOD","Penns Woods Bancorp, Inc.","42.28",198390655.4,"n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/pwod",NA,1966,"https://finance.yahoo.com/quote/PWOD","http://www.pwod.com",NA,NA
"2066","PXLW","Pixelworks, Inc.","3.13",117510744.97,"n/a","2000","Technology","Semiconductors","https://www.nasdaq.com/symbol/pxlw",NA,2003,"https://finance.yahoo.com/quote/PXLW","http://www.pixelworks.com","Pixelworks | Every screen deserves the very best picture quality",NA
"2067","PXS","Pyxis Tankers Inc.","1.19",25061626.1,"n/a","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/pxs",NA,2072,"https://finance.yahoo.com/quote/PXS","http://www.pyxistankers.com",NA,NA
"2068","PYDS","Payment Data Systems, Inc.","2.27",38362713.98,"n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/pyds",NA,1944,"https://finance.yahoo.com/quote/PYDS","http://www.paymentdata.com","Turn payments into possibilities with PDS. Grow your business with flat rate payment processing, ACH processing, custom payments integrations and more.",NA
"2069","PYPL","PayPal Holdings, Inc.","112.8",132532443866.4,"n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pypl",NA,1945,"https://finance.yahoo.com/quote/PYPL","http://www.paypal.com","PayPal is the faster, safer way to send money, make an online payment, receive money or set up a merchant account.","send money, pay online, merchant account"
"2070","PZZA","Papa John&#39;s International, Inc.","47.82",1519654947.36,"n/a","1993","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/pzza",NA,1924,"https://finance.yahoo.com/quote/PZZA","http://www.papajohns.com","Each Papa John’s pizza is carefully crafted with flavorful, superior-quality ingredients and toppings. Order pizza online for delivery or carryout.","pizza, papa john&#39;s, papa john&#39;s pizza, papa johns, papa johns pizza, papajohns, papajohns pizza,"
"2071","QADA","QAD Inc.","48.28",948080057.04,"n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qada",NA,2073,"https://finance.yahoo.com/quote/QADA","http://www.qad.com",NA,NA
"2072","QADB","QAD Inc.","33.75",662752732.5,"n/a","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qadb",NA,2074,"https://finance.yahoo.com/quote/QADB","http://www.qad.com",NA,NA
"2073","QBAK","Qualstar Corporation","5.7",11166419.7,"n/a","2000","Technology","Electronic Components","https://www.nasdaq.com/symbol/qbak",NA,2080,"https://finance.yahoo.com/quote/QBAK","http://www.qualstar.com","",NA
"2074","QCOM","QUALCOMM Incorporated","81.5",99079462469,"n/a","1991","Technology","Radio And Television Broadcasting And Communications Equipment","https://www.nasdaq.com/symbol/qcom",NA,2079,"https://finance.yahoo.com/quote/QCOM","http://www.qualcomm.com",NA,NA
"2075","QCRH","QCR Holdings, Inc.","33.64",530107900.04,"n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/qcrh",NA,2075,"https://finance.yahoo.com/quote/QCRH","http://www.qcrh.com",NA,NA
"2076","QDEL","Quidel Corporation","56.07",2232577261.53,"n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/qdel",NA,2087,"https://finance.yahoo.com/quote/QDEL","http://www.quidel.com","Better healthcare decision making and outcomes drive us to discover, develop and commercialize point of care diagnostic tests for the detection of specific disease conditions.",NA
"2077","QFIN","360 Finance, Inc.","16.28",50468000,"3100000","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/qfin",NA,11,"https://finance.yahoo.com/quote/QFIN","http://www.360jie.com.cn","360借条是360金融推出的无抵押纯线上消费信贷平台，基于360大数据对客户信用进行整体评估，并在此基础上提供即时到账的现金贷款。额度大，放款快，操作简单。","360借条,借条,借款,贷款,借条官网,借条网站,贷款网站,借款网站,360借条官网,360借条网站,360金融,360金融网,奇虎360,互联网贷款,360金融贷款,360金融官网,360借条客服电话,借条app,贷款app,360借条app,360借款app,360贷款app"
"2078","QGEN","Qiagen N.V.","37.07",8413629620,"n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/qgen",NA,2076,"https://finance.yahoo.com/quote/QGEN","http://www.qiagen.com","0;URL=&#39;http://www.qiagen.com/us/?Js=0&#39;","0;URL=&#39;http://www.qiagen.com/us/?Js=0&#39;"
"2079","QIWI","QIWI plc","15.72",707772674.04,"45023707","2013","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qiwi",NA,2077,"https://finance.yahoo.com/quote/QIWI","http://www.qiwi.com",NA,NA
"2080","QLYS","Qualys, Inc.","87.91",3442388219.36,"n/a","2012","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/qlys",NA,2081,"https://finance.yahoo.com/quote/QLYS","http://www.qualys.com","Qualys, Inc. helps your business automate the full spectrum of auditing, compliance and protection of your IT systems and web applications.",NA
"2081","QNST","QuinStreet, Inc.","15.81",792907863,"n/a","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qnst",NA,2088,"https://finance.yahoo.com/quote/QNST","http://quinstreet.com","The Leader in Vertical Marketing and Media Online","Marketing, Online media"
"2082","QQQX","Nuveen NASDAQ 100 Dynamic Overwrite Fund","22.41",873270101.16,"n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/qqqx",NA,1814,"https://finance.yahoo.com/quote/QQQX","http://www.nuveen.com","Nuveen is a global investment manager that works in partnership with our clients to create outcome-focused solutions to help them reach their goals for their financial future.",NA
"2083","QRHC","Quest Resource Holding Corporation","2.45",37555731.5,"n/a","n/a","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/qrhc",NA,2085,"https://finance.yahoo.com/quote/QRHC","http://www.qrhc.com",NA,NA
